ts_code,name,fund_type,list_date,invest_type,type,market
013563.OF,银华季季盈3个月滚动持有A,债券型,,债券型,契约型开放式,O
013475.OF,华宝中证智能电动汽车ETF联接A,股票型,,被动指数型,契约型开放式,O
013476.OF,华宝中证智能电动汽车ETF联接C,股票型,,被动指数型,契约型开放式,O
014051.OF,平安安盈灵活配置C,混合型,,灵活配置型,契约型开放式,O
501212.SH,广发优选配置FOF,混合型,20211119,混合型,契约型开放式,E
012342.OF,广发瑞泽精选A,混合型,,混合型,契约型开放式,O
013462.OF,鹏扬成长先锋C,混合型,,混合型,契约型开放式,O
012111.OF,鹏华安颐A,混合型,,混合型,契约型开放式,O
012343.OF,广发瑞泽精选C,混合型,,混合型,契约型开放式,O
013825.OF,广发优选配置C,混合型,,混合型,契约型开放式,O
012340.OF,东财中证食品饮料指数增强A,股票型,,增强指数型,契约型开放式,O
012419.OF,天弘国证建筑材料C,股票型,,被动指数型,契约型开放式,O
012112.OF,鹏华安颐C,混合型,,混合型,契约型开放式,O
012405.OF,天弘国证建筑材料A,股票型,,被动指数型,契约型开放式,O
013461.OF,鹏扬成长先锋A,混合型,,混合型,契约型开放式,O
012341.OF,东财中证食品饮料指数增强C,股票型,,增强指数型,契约型开放式,O
013536.OF,鹏华稳华90天滚动持有A,债券型,,债券型,契约型开放式,O
011641.OF,富国达利纯债一年定开债,债券型,,债券型,契约型开放式,O
013844.OF,中信建投睿选6个月持有A,混合型,,混合型,契约型开放式,O
013725.OF,信澳鑫益C,债券型,,债券型,契约型开放式,O
013845.OF,中信建投睿选6个月持有C,混合型,,混合型,契约型开放式,O
013537.OF,鹏华稳华90天滚动持有C,债券型,,债券型,契约型开放式,O
012147.OF,富国大盘核心资产,混合型,,混合型,契约型开放式,O
013561.OF,国联匠心优选A,混合型,,混合型,契约型开放式,O
012466.OF,嘉实策略精选A,混合型,,混合型,契约型开放式,O
013465.OF,博时智选量化多因子A,股票型,,股票型,契约型开放式,O
012467.OF,嘉实策略精选C,混合型,,混合型,契约型开放式,O
013562.OF,国联匠心优选C,混合型,,混合型,契约型开放式,O
013466.OF,博时智选量化多因子C,股票型,,股票型,契约型开放式,O
013052.OF,汇泉臻心致远C,混合型,,混合型,契约型开放式,O
013051.OF,汇泉臻心致远A,混合型,,混合型,契约型开放式,O
013486.OF,尚正竞争优势C,混合型,,混合型,契约型开放式,O
013485.OF,尚正竞争优势A,混合型,,混合型,契约型开放式,O
013724.OF,信澳鑫益A,债券型,,债券型,契约型开放式,O
159601.SZ,A50ETF,股票型,20211108,被动指数型,契约型开放式,E
007183.OF,万家沪港深蓝筹C,混合型,,混合型,契约型开放式,O
007182.OF,万家沪港深蓝筹A,混合型,,混合型,契约型开放式,O
013939.OF,汇泉策略优选C,混合型,,混合型,契约型开放式,O
013882.OF,交银品质升级C,混合型,,混合型,契约型开放式,O
013559.OF,招商均衡回报A,混合型,,混合型,契约型开放式,O
012122.OF,华夏永润六个月持有C,混合型,,混合型,契约型开放式,O
013560.OF,招商均衡回报C,混合型,,混合型,契约型开放式,O
563000.SH,中国A50ETF,股票型,20211108,被动指数型,契约型开放式,E
970084.OF,国联汇富债A,债券型,,债券型,契约型开放式,O
013949.OF,交银科锐科技创新C,混合型,,混合型,契约型开放式,O
012121.OF,华夏永润六个月持有A,混合型,,混合型,契约型开放式,O
159602.SZ,中国A50ETF,股票型,20211108,被动指数型,契约型开放式,E
560050.SH,MSCI中国A50ETF,股票型,20211108,被动指数型,契约型开放式,E
013706.OF,同泰泰和三个月定开A,债券型,,债券型,契约型开放式,O
013366.OF,汇添富产业升级C,混合型,,混合型,契约型开放式,O
013707.OF,同泰泰和三个月定开C,债券型,,债券型,契约型开放式,O
970085.OF,国联汇富债C,债券型,,债券型,契约型开放式,O
013850.OF,同泰优选配置3个月持有C,混合型,,混合型,契约型开放式,O
013365.OF,汇添富产业升级A,混合型,,混合型,契约型开放式,O
013849.OF,同泰优选配置3个月持有A,混合型,,混合型,契约型开放式,O
910005.OF,东方红启兴三年持有A,混合型,,混合型,契约型开放式,O
516750.SH,建材ETF,股票型,20211105,被动指数型,契约型开放式,E
014028.OF,招商中证银行指数C,股票型,,被动指数型,契约型开放式,O
013435.OF,大成景气精选六个月持有A,混合型,,混合型,契约型开放式,O
970070.OF,国元元赢四个月定开债,债券型,,债券型,契约型开放式,O
013346.OF,富荣信息技术C,混合型,,混合型,契约型开放式,O
013881.OF,长信中证500指数增强C,股票型,,增强指数型,契约型开放式,O
013436.OF,大成景气精选六个月持有C,混合型,,混合型,契约型开放式,O
013785.OF,东方红优质甄选一年持有C,混合型,,混合型,契约型开放式,O
013345.OF,富荣信息技术A,混合型,,混合型,契约型开放式,O
013514.OF,长安先进制造C,混合型,,混合型,契约型开放式,O
013513.OF,长安先进制造A,混合型,,混合型,契约型开放式,O
014030.OF,大摩健康产业C,混合型,,混合型,契约型开放式,O
013381.OF,中欧甄选3个月持有A,混合型,,混合型,契约型开放式,O
013382.OF,中欧甄选3个月持有C,混合型,,混合型,契约型开放式,O
013753.OF,招商稳福短债14天滚动持有A,债券型,,债券型,契约型开放式,O
013754.OF,招商稳福短债14天滚动持有C,债券型,,债券型,契约型开放式,O
159712.SZ,港股通50ETF,股票型,20211111,被动指数型,契约型开放式,E
013955.OF,广发中小盘精选C,混合型,,混合型,契约型开放式,O
013679.OF,富国信享回报12个月持有C,混合型,,混合型,契约型开放式,O
013206.OF,广发汇宜一年定开,债券型,,债券型,契约型开放式,O
013678.OF,富国信享回报12个月持有A,混合型,,混合型,契约型开放式,O
011628.OF,嘉实致明3个月定开,债券型,,债券型,契约型开放式,O
013635.OF,申万菱信双利C,混合型,,混合型,契约型开放式,O
013660.OF,国联金融鑫选3个月持有C,混合型,,混合型,契约型开放式,O
013659.OF,国联金融鑫选3个月持有A,混合型,,混合型,契约型开放式,O
013919.OF,建信中小盘C,股票型,,股票型,契约型开放式,O
013634.OF,申万菱信双利A,混合型,,混合型,契约型开放式,O
013185.OF,广发恒阳一年持有期C,混合型,,混合型,契约型开放式,O
013184.OF,广发恒阳一年持有期A,混合型,,混合型,契约型开放式,O
013588.OF,工银稳健瑞盈一年持有A,债券型,,债券型,契约型开放式,O
013589.OF,工银稳健瑞盈一年持有C,债券型,,债券型,契约型开放式,O
159862.SZ,食品ETF,股票型,20211108,被动指数型,契约型开放式,E
013130.OF,汇添富中证沪港深消费龙头C,股票型,,被动指数型,契约型开放式,O
013946.OF,创金合信尊智纯债C,债券型,,债券型,契约型开放式,O
970076.OF,长城证券中短债C,债券型,,债券型,契约型开放式,O
013817.OF,汇添富中证光伏产业指数增强C,股票型,,增强指数型,契约型开放式,O
012560.OF,天弘中证沪港深科技龙头C,股票型,,被动指数型,契约型开放式,O
970075.OF,长城证券中短债A,债券型,,债券型,契约型开放式,O
013951.OF,创金合信尊隆纯债C,债券型,,债券型,契约型开放式,O
012559.OF,天弘中证沪港深科技龙头A,股票型,,被动指数型,契约型开放式,O
013997.OF,广发增强债券A,债券型,,稳健增长型,契约型开放式,O
013745.OF,浦银安盛双月鑫60天滚动持有A,债券型,,债券型,契约型开放式,O
013676.OF,兴银兴慧一年持有A,混合型,,混合型,契约型开放式,O
013126.OF,华夏中证细分食品饮料产业主题ETF联接C,股票型,,被动指数型,契约型开放式,O
159770.SZ,机器人ETF,股票型,20211108,被动指数型,契约型开放式,E
013125.OF,华夏中证细分食品饮料产业主题ETF联接A,股票型,,被动指数型,契约型开放式,O
013746.OF,浦银安盛双月鑫60天滚动持有C,债券型,,债券型,契约型开放式,O
014005.OF,鑫元鸿利D,债券型,,债券型,契约型开放式,O
013677.OF,兴银兴慧一年持有C,混合型,,混合型,契约型开放式,O
011558.OF,天弘宁弘六个月持有A,混合型,,混合型,契约型开放式,O
011559.OF,天弘宁弘六个月持有C,混合型,,混合型,契约型开放式,O
012074.OF,华安均衡优选C,混合型,,混合型,契约型开放式,O
012073.OF,华安均衡优选A,混合型,,混合型,契约型开放式,O
013128.OF,汇添富恒生科技联接C,股票型,,被动指数型,契约型开放式,O
013127.OF,汇添富恒生科技联接A,股票型,,被动指数型,契约型开放式,O
013393.OF,信澳价值精选A,混合型,,混合型,契约型开放式,O
012054.OF,鹏华安康一年持有A,混合型,,混合型,契约型开放式,O
012818.OF,招商享诚增强A,债券型,,债券型,契约型开放式,O
013394.OF,信澳价值精选C,混合型,,混合型,契约型开放式,O
013816.OF,汇添富中证光伏产业指数增强A,股票型,,增强指数型,契约型开放式,O
012055.OF,鹏华安康一年持有C,混合型,,混合型,契约型开放式,O
013642.OF,博道成长智航C,股票型,,股票型,契约型开放式,O
012819.OF,招商享诚增强C,债券型,,债券型,契约型开放式,O
013129.OF,汇添富中证沪港深消费龙头A,股票型,,被动指数型,契约型开放式,O
013641.OF,博道成长智航A,股票型,,股票型,契约型开放式,O
013610.OF,中信保诚前瞻优势,混合型,,混合型,契约型开放式,O
013434.OF,博时恒润6个月持有期C,混合型,,混合型,契约型开放式,O
013433.OF,博时恒润6个月持有期A,混合型,,混合型,契约型开放式,O
012399.OF,南方永元一年持有A,债券型,,债券型,契约型开放式,O
012400.OF,南方永元一年持有C,债券型,,债券型,契约型开放式,O
013271.OF,前海开源聚利一年持有C,混合型,,混合型,契约型开放式,O
013270.OF,前海开源聚利一年持有A,混合型,,混合型,契约型开放式,O
013918.OF,申万菱信量化小盘C,股票型,,股票型,契约型开放式,O
012647.OF,中欧洞见一年持有,混合型,,混合型,契约型开放式,O
012383.OF,宏利新兴景气龙头C,混合型,,混合型,契约型开放式,O
012382.OF,宏利新兴景气龙头A,混合型,,混合型,契约型开放式,O
013289.OF,工银食品饮料行业A,混合型,,混合型,契约型开放式,O
013290.OF,工银食品饮料行业C,混合型,,混合型,契约型开放式,O
159877.SZ,医疗产业ETF,股票型,20211103,被动指数型,契约型开放式,E
012338.OF,中信建投双鑫A,债券型,,债券型,契约型开放式,O
012505.OF,华安民享稳健养老目标一年持有A,混合型,,混合型,契约型开放式,O
012339.OF,中信建投双鑫C,债券型,,债券型,契约型开放式,O
012455.OF,淳厚鑫悦商业模式优选C,混合型,,混合型,契约型开放式,O
012454.OF,淳厚鑫悦商业模式优选A,混合型,,混合型,契约型开放式,O
013447.OF,华宝中证智能制造主题ETF联接A,股票型,,被动指数型,契约型开放式,O
013448.OF,华宝中证智能制造主题ETF联接C,股票型,,被动指数型,契约型开放式,O
013228.OF,中邮鑫享30天滚动持有C,债券型,,债券型,契约型开放式,O
013227.OF,中邮鑫享30天滚动持有A,债券型,,债券型,契约型开放式,O
012619.OF,嘉实中证软件服务ETF联接A,股票型,,被动指数型,契约型开放式,O
013518.OF,易方达悦浦一年持有C,混合型,,混合型,契约型开放式,O
012620.OF,嘉实中证软件服务ETF联接C,股票型,,被动指数型,契约型开放式,O
013517.OF,易方达悦浦一年持有A,混合型,,混合型,契约型开放式,O
013601.OF,国泰中证光伏产业ETF联接A,股票型,,被动指数型,契约型开放式,O
516620.SH,影视ETF,股票型,20211105,被动指数型,契约型开放式,E
970055.OF,信达信利六个月持有,债券型,,债券型,契约型开放式,O
013810.OF,广发上证科创板50成份ETF联接A,股票型,,被动指数型,契约型开放式,O
013811.OF,广发上证科创板50成份ETF联接C,股票型,,被动指数型,契约型开放式,O
013602.OF,国泰中证光伏产业ETF联接C,股票型,,被动指数型,契约型开放式,O
013834.OF,国泰中证500ETF联接C,股票型,,被动指数型,契约型开放式,O
013112.OF,中金安益30天滚动持有C,债券型,,债券型,契约型开放式,O
013833.OF,国泰中证500ETF联接A,股票型,,被动指数型,契约型开放式,O
013111.OF,中金安益30天滚动持有A,债券型,,债券型,契约型开放式,O
013814.OF,汇添富稳鑫120天滚动持有A,债券型,,债券型,契约型开放式,O
013815.OF,汇添富稳鑫120天滚动持有C,债券型,,债券型,契约型开放式,O
013938.OF,天弘安康颐养E,混合型,,混合型,契约型开放式,O
012963.OF,招商稳健平衡A,混合型,,混合型,契约型开放式,O
013320.OF,华安中证新能源汽车ETF联接C,股票型,,被动指数型,契约型开放式,O
013319.OF,华安中证新能源汽车ETF联接A,股票型,,被动指数型,契约型开放式,O
012964.OF,招商稳健平衡C,混合型,,混合型,契约型开放式,O
013735.OF,创金合信添福平衡养老目标三年持有A,混合型,,混合型,契约型开放式,O
013736.OF,创金合信添福平衡养老目标三年持有C,混合型,,混合型,契约型开放式,O
013835.OF,中加优享纯债C,债券型,,债券型,契约型开放式,O
013655.OF,华安策略优选C,混合型,,混合型,契约型开放式,O
013638.OF,华安逆向策略C,混合型,,混合型,契约型开放式,O
013686.OF,华安安信消费服务C,混合型,,混合型,契约型开放式,O
013622.OF,华安智能装备主题C,股票型,,股票型,契约型开放式,O
013621.OF,华安智能生活C,混合型,,混合型,契约型开放式,O
013619.OF,华安动态灵活配置C,混合型,,灵活配置型,契约型开放式,O
013620.OF,华安媒体互联网C,混合型,,混合型,契约型开放式,O
013618.OF,华安大安全C,混合型,,灵活配置型,契约型开放式,O
013245.OF,宏利养老目标2025一年持有A,混合型,,混合型,契约型开放式,O
