ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,name
016499.OF,20240718,20240630,600519.SH,3374997.0,2300.0,6.42,0.0,易方达MSCI中国A50指数量化增强C
016498.OF,20240718,20240630,600519.SH,3374997.0,2300.0,6.42,0.0,易方达MSCI中国A50指数量化增强A
001857.OF,20240718,20240630,600519.SH,28027149.0,19100.0,5.4,0.0,易方达现代服务业
001747.OF,20240718,20240630,600519.SH,3521736.0,2400.0,5.01,0.0,易方达瑞祺I
013335.OF,20240718,20240630,600519.SH,7336950.0,5000.0,9.27,0.0,鹏华价值远航6个月持有C
005015.OF,20240718,20240630,600519.SH,26413020.0,18000.0,8.08,0.0,泰康景泰回报C
005268.OF,20240718,20240630,600519.SH,26853237.0,18300.0,10.06,0.0,鹏华优势企业
011649.OF,20240718,20240630,600519.SH,29788017.0,20300.0,2.8,0.0,易方达逆向投资A
011650.OF,20240718,20240630,600519.SH,29788017.0,20300.0,2.8,0.0,易方达逆向投资C
011687.OF,20240718,20240630,600519.SH,15847812.0,10800.0,9.44,0.0,易方达龙头优选两年持有A
011688.OF,20240718,20240630,600519.SH,15847812.0,10800.0,9.44,0.0,易方达龙头优选两年持有C
009412.OF,20240718,20240630,600519.SH,5869560.0,4000.0,7.97,0.0,易方达招易一年持有A
009413.OF,20240718,20240630,600519.SH,5869560.0,4000.0,7.97,0.0,易方达招易一年持有C
009342.OF,20240718,20240630,600519.SH,383429007.0,261300.0,9.15,0.02,易方达优质企业三年持有
016444.OF,20240718,20240630,600519.SH,3668475.0,2500.0,4.42,0.0,中泰研究精选6个月持有A
016445.OF,20240718,20240630,600519.SH,3668475.0,2500.0,4.42,0.0,中泰研究精选6个月持有C
001748.OF,20240718,20240630,600519.SH,3521736.0,2400.0,5.01,0.0,易方达瑞祺E
001562.OF,20240718,20240630,600519.SH,4842387.0,3300.0,4.08,0.0,易方达瑞和
001832.OF,20240718,20240630,600519.SH,139086561.15,94785.0,4.18,0.01,易方达瑞恒
008035.OF,20240718,20240630,600519.SH,586956.0,400.0,1.56,0.0,蜂巢恒利A
000045.OF,20240718,20240630,600519.SH,26266281.0,17900.0,3.49,0.0,工银产业债A
011175.OF,20240718,20240630,600519.SH,1760868.0,1200.0,5.52,0.0,平安恒鑫A
011176.OF,20240718,20240630,600519.SH,1760868.0,1200.0,5.52,0.0,平安恒鑫C
013334.OF,20240718,20240630,600519.SH,7336950.0,5000.0,9.27,0.0,鹏华价值远航6个月持有A
014757.OF,20240718,20240630,600519.SH,6016299.0,4100.0,4.2,0.0,鹏华成长领航两年持有C
014756.OF,20240718,20240630,600519.SH,6016299.0,4100.0,4.2,0.0,鹏华成长领航两年持有A
010849.OF,20240718,20240630,600519.SH,738823528.05,503495.0,9.68,0.04,易方达竞争优势企业C
010198.OF,20240718,20240630,600519.SH,738823528.05,503495.0,9.68,0.04,易方达竞争优势企业A
510330.SH,20240718,20240630,600519.SH,5123933651.91,3491869.0,5.19,0.28,沪深300ETF华夏
560680.SH,20240718,20240630,600519.SH,3374997.0,2300.0,9.75,0.0,消费ETF龙头
009903.OF,20240718,20240630,600519.SH,4695648.0,3200.0,6.03,0.0,易方达悦享一年持有C
008036.OF,20240718,20240630,600519.SH,586956.0,400.0,1.56,0.0,蜂巢恒利C
010736.OF,20240718,20240630,600519.SH,244468641.39,166601.0,9.28,0.01,易方达沪深300精选增强A
010737.OF,20240718,20240630,600519.SH,244468641.39,166601.0,9.28,0.01,易方达沪深300精选增强C
002216.OF,20240718,20240630,600519.SH,1173912.0,800.0,1.3,0.0,易方达量化策略A
002217.OF,20240718,20240630,600519.SH,1173912.0,800.0,1.3,0.0,易方达量化策略C
000046.OF,20240718,20240630,600519.SH,26266281.0,17900.0,3.49,0.0,工银产业债B
012475.OF,20240718,20240630,600519.SH,23624979.0,16100.0,2.46,0.0,平安优质企业A
012476.OF,20240718,20240630,600519.SH,23624979.0,16100.0,2.46,0.0,平安优质企业C
005870.OF,20240718,20240630,600519.SH,71982816.45,49055.0,2.94,0.0,鹏华沪深300指数增强A
510630.SH,20240718,20240630,600519.SH,32419047.27,22093.0,14.8,0.0,消费30ETF
510680.SH,20240718,20240630,600519.SH,20578677.36,14024.0,13.32,0.0,上证50ETF基金
512600.SH,20240718,20240630,600519.SH,33854154.69,23071.0,10.02,0.0,必选消费ETF
009902.OF,20240718,20240630,600519.SH,4695648.0,3200.0,6.03,0.0,易方达悦享一年持有A
010389.OF,20240718,20240630,600519.SH,43625504.7,29730.0,8.13,0.0,易方达科益A
010390.OF,20240718,20240630,600519.SH,43625504.7,29730.0,8.13,0.0,易方达科益C
015287.OF,20240718,20240630,600519.SH,9391296.0,6400.0,12.1,0.0,永赢优质生活A
015288.OF,20240718,20240630,600519.SH,9391296.0,6400.0,12.1,0.0,永赢优质生活C
019186.OF,20240718,20240630,600519.SH,146739.0,100.0,0.36,0.0,泰康中证1000指数增强C
015126.OF,20240718,20240630,600519.SH,586956.0,400.0,5.23,0.0,易方达悦鑫一年持有C
015125.OF,20240718,20240630,600519.SH,586956.0,400.0,5.23,0.0,易方达悦鑫一年持有A
512990.SH,20240718,20240630,600519.SH,16396615.86,11174.0,5.12,0.0,MSCIA股ETF
561200.SH,20240718,20240630,600519.SH,3228258.0,2200.0,8.9,0.0,中证100ETF工银
016560.OF,20240718,20240630,600519.SH,2201085.0,1500.0,10.88,0.0,永赢启源A
016561.OF,20240718,20240630,600519.SH,2201085.0,1500.0,10.88,0.0,永赢启源C
010703.OF,20240718,20240630,600519.SH,3815214.0,2600.0,8.04,0.0,财通智选消费A
010704.OF,20240718,20240630,600519.SH,3815214.0,2600.0,8.04,0.0,财通智选消费C
011847.OF,20240718,20240630,600519.SH,119592285.0,81500.0,10.7,0.01,易方达商业模式优选A
011848.OF,20240718,20240630,600519.SH,119592285.0,81500.0,10.7,0.01,易方达商业模式优选C
012175.OF,20240718,20240630,600519.SH,61046358.78,41602.0,11.38,0.0,易方达稳健增利A
012176.OF,20240718,20240630,600519.SH,61046358.78,41602.0,11.38,0.0,易方达稳健增利C
110003.OF,20240718,20240630,600519.SH,2721745787.19,1854821.0,14.61,0.15,易方达上证50增强A
004746.OF,20240718,20240630,600519.SH,2721745787.19,1854821.0,14.61,0.15,易方达上证50增强C
006252.OF,20240718,20240630,600519.SH,49891260.0,34000.0,9.23,0.0,永赢消费主题A
019185.OF,20240718,20240630,600519.SH,146739.0,100.0,0.36,0.0,泰康中证1000指数增强A
501050.SH,20240718,20240630,600519.SH,303377012.94,206746.0,13.58,0.02,50AHLOF
512550.SH,20240718,20240630,600519.SH,35798446.44,24396.0,12.67,0.0,A50ETF基金
561230.SH,20240718,20240630,600519.SH,290543220.0,198000.0,9.36,0.02,中证A50ETF基金
562890.SH,20240718,20240630,600519.SH,66061897.8,45020.0,9.37,0.0,中证A50指数ETF
510950.SH,20240718,20240630,600519.SH,15304877.7,10430.0,14.08,0.0,上证50ETF指数
011302.OF,20240718,20240630,600519.SH,2347824.0,1600.0,4.1,0.0,易方达悦盈一年持有A
011303.OF,20240718,20240630,600519.SH,2347824.0,1600.0,4.1,0.0,易方达悦盈一年持有C
016945.OF,20240718,20240630,600519.SH,733695.0,500.0,5.25,0.0,中泰ESG主题6个月持有
006253.OF,20240718,20240630,600519.SH,49891260.0,34000.0,9.23,0.0,永赢消费主题C
020805.OF,20240718,20240630,600519.SH,733695.0,500.0,9.01,0.0,国投瑞银和嘉A
020806.OF,20240718,20240630,600519.SH,733695.0,500.0,9.01,0.0,国投瑞银和嘉C
159798.SZ,20240718,20240630,600519.SH,7630428.0,5200.0,14.72,0.0,消费50ETF
512750.SH,20240718,20240630,600519.SH,3567225.09,2431.0,2.87,0.0,基本面50ETF
501087.SH,20240718,20240630,600519.SH,100868388.6,68740.0,10.39,0.01,交银瑞丰LOF
006395.OF,20240718,20240630,600519.SH,303377012.94,206746.0,13.58,0.02,华夏沪港通上证50AHC
510150.SH,20240718,20240630,600519.SH,78923571.15,53785.0,9.6,0.0,消费ETF
510270.SH,20240718,20240630,600519.SH,1760868.0,1200.0,9.54,0.0,国企ETF
011437.OF,20240718,20240630,600519.SH,70874937.0,48300.0,5.42,0.0,中泰开阳价值优选C
110015.OF,20240718,20240630,600519.SH,90234213.27,61493.0,9.86,0.0,易方达行业领先
009240.OF,20240718,20240630,600519.SH,29833506.09,20331.0,11.05,0.0,泰康蓝筹优势
021542.OF,20240718,20240630,600519.SH,1027173.0,700.0,6.41,0.0,国投瑞银信息消费C
159686.SZ,20240718,20240630,600519.SH,2054346.0,1400.0,9.28,0.0,中证100ETF易方达
510360.SH,20240718,20240630,600519.SH,180436143.96,122964.0,5.18,0.01,沪深300ETF基金
510850.SH,20240718,20240630,600519.SH,22724001.54,15486.0,13.46,0.0,工银上证50ETF
011508.OF,20240718,20240630,600519.SH,4695648.0,3200.0,4.11,0.0,易方达悦弘一年持有A
011509.OF,20240718,20240630,600519.SH,4695648.0,3200.0,4.11,0.0,易方达悦弘一年持有C
011777.OF,20240718,20240630,600519.SH,60309729.0,41100.0,11.6,0.0,易方达稳健增长A
512690.SH,20240718,20240630,600519.SH,1483293572.82,1010838.0,16.2,0.08,酒ETF
517000.SH,20240718,20240630,600519.SH,10711947.0,7300.0,2.9,0.0,沪港深500ETF
515380.SH,20240718,20240630,600519.SH,170377185.51,116109.0,5.19,0.01,沪深300ETF泰康
501091.SH,20240718,20240630,600519.SH,33625241.85,22915.0,7.78,0.0,嘉实欣荣LOF
510350.SH,20240718,20240630,600519.SH,210365030.4,143360.0,5.19,0.01,工银沪深300ETF
512910.SH,20240718,20240630,600519.SH,55614081.0,37900.0,9.04,0.0,中证100ETF
011778.OF,20240718,20240630,600519.SH,60309729.0,41100.0,11.6,0.0,易方达稳健增长C
011779.OF,20240718,20240630,600519.SH,4108692.0,2800.0,6.05,0.0,易方达稳泰一年持有A
011780.OF,20240718,20240630,600519.SH,4108692.0,2800.0,6.05,0.0,易方达稳泰一年持有C
011720.OF,20240718,20240630,600519.SH,6016299.0,4100.0,3.62,0.0,易方达悦信一年持有A
011721.OF,20240718,20240630,600519.SH,6016299.0,4100.0,3.62,0.0,易方达悦信一年持有C
001216.OF,20240718,20240630,600519.SH,200790310.65,136835.0,6.11,0.01,易方达新收益A
001217.OF,20240718,20240630,600519.SH,200790310.65,136835.0,6.11,0.01,易方达新收益C
001184.OF,20240718,20240630,600519.SH,156646817.28,106752.0,9.63,0.01,易方达新常态
008069.OF,20240718,20240630,600519.SH,880434.0,600.0,9.27,0.0,鹏扬富利增强A
008070.OF,20240718,20240630,600519.SH,880434.0,600.0,9.27,0.0,鹏扬富利增强C
009102.OF,20240718,20240630,600519.SH,24211935.0,16500.0,6.26,0.0,鹏扬红利优选A
009103.OF,20240718,20240630,600519.SH,24211935.0,16500.0,6.26,0.0,鹏扬红利优选C
009266.OF,20240718,20240630,600519.SH,2054346.0,1400.0,3.41,0.0,鹏扬景合六个月持有
010465.OF,20240718,20240630,600519.SH,146739.0,100.0,3.22,0.0,鹏扬景创A
010466.OF,20240718,20240630,600519.SH,146739.0,100.0,3.22,0.0,鹏扬景创C
010589.OF,20240718,20240630,600519.SH,1614129.0,1100.0,6.81,0.0,鹏扬景安一年持有A
010590.OF,20240718,20240630,600519.SH,1614129.0,1100.0,6.81,0.0,鹏扬景安一年持有C
011132.OF,20240718,20240630,600519.SH,44021700.0,30000.0,9.19,0.0,鹏扬沪深300质量低波A
011133.OF,20240718,20240630,600519.SH,44021700.0,30000.0,9.19,0.0,鹏扬沪深300质量低波C
012253.OF,20240718,20240630,600519.SH,4108692.0,2800.0,6.14,0.0,鹏扬景润一年持有A
012254.OF,20240718,20240630,600519.SH,4108692.0,2800.0,6.14,0.0,鹏扬景润一年持有C
013041.OF,20240718,20240630,600519.SH,5135865.0,3500.0,6.13,0.0,鹏扬景浦一年持有A
013042.OF,20240718,20240630,600519.SH,5135865.0,3500.0,6.13,0.0,鹏扬景浦一年持有C
013532.OF,20240718,20240630,600519.SH,4548909.0,3100.0,7.44,0.0,广发安宏回报E
013461.OF,20240718,20240630,600519.SH,6016299.0,4100.0,6.67,0.0,鹏扬成长先锋A
013462.OF,20240718,20240630,600519.SH,6016299.0,4100.0,6.67,0.0,鹏扬成长先锋C
014204.OF,20240718,20240630,600519.SH,8070645.0,5500.0,3.53,0.0,鹏扬产业趋势一年持有C
014203.OF,20240718,20240630,600519.SH,8070645.0,5500.0,3.53,0.0,鹏扬产业趋势一年持有A
015304.OF,20240718,20240630,600519.SH,12619554.0,8600.0,6.83,0.0,鹏扬丰融价值先锋一年持有C
015303.OF,20240718,20240630,600519.SH,12619554.0,8600.0,6.83,0.0,鹏扬丰融价值先锋一年持有A
016156.OF,20240718,20240630,600519.SH,1320651.0,900.0,6.8,0.0,鹏扬消费行业C
016155.OF,20240718,20240630,600519.SH,1320651.0,900.0,6.8,0.0,鹏扬消费行业A
015218.OF,20240718,20240630,600519.SH,2934780.0,2000.0,6.75,0.0,鹏扬成长领航C
015217.OF,20240718,20240630,600519.SH,2934780.0,2000.0,6.75,0.0,鹏扬成长领航A
015220.OF,20240718,20240630,600519.SH,27440193.0,18700.0,7.04,0.0,鹏扬产业智选一年持有C
015219.OF,20240718,20240630,600519.SH,27440193.0,18700.0,7.04,0.0,鹏扬产业智选一年持有A
008838.OF,20240718,20240630,600519.SH,293478.0,200.0,1.15,0.0,德邦量化对冲策略A
008839.OF,20240718,20240630,600519.SH,293478.0,200.0,1.15,0.0,德邦量化对冲策略C
017703.OF,20240718,20240630,600519.SH,880434.0,600.0,1.91,0.0,鹏扬均衡成长C
017702.OF,20240718,20240630,600519.SH,880434.0,600.0,1.91,0.0,鹏扬均衡成长A
019705.OF,20240718,20240630,600519.SH,440217.0,300.0,4.93,0.0,鹏扬消费主题A
019706.OF,20240718,20240630,600519.SH,440217.0,300.0,4.93,0.0,鹏扬消费主题C
006051.OF,20240718,20240630,600519.SH,7336950.0,5000.0,7.31,0.0,鹏扬核心价值A
006052.OF,20240718,20240630,600519.SH,7336950.0,5000.0,7.31,0.0,鹏扬核心价值C
006832.OF,20240718,20240630,600519.SH,1467390.0,1000.0,8.54,0.0,鹏扬添利增强A
006833.OF,20240718,20240630,600519.SH,1467390.0,1000.0,8.54,0.0,鹏扬添利增强C
270006.OF,20240718,20240630,600519.SH,216485514.09,147531.0,8.78,0.01,广发策略优选
001761.OF,20240718,20240630,600519.SH,4548909.0,3100.0,7.44,0.0,广发安宏回报A
001762.OF,20240718,20240630,600519.SH,4548909.0,3100.0,7.44,0.0,广发安宏回报C
004119.OF,20240718,20240630,600519.SH,10725153.51,7309.0,18.2,0.0,广发创新驱动
008416.OF,20240718,20240630,600519.SH,3081519.0,2100.0,6.31,0.0,鹏扬景瑞三年持有A
008417.OF,20240718,20240630,600519.SH,3081519.0,2100.0,6.31,0.0,鹏扬景瑞三年持有C
005039.OF,20240718,20240630,600519.SH,5429343.0,3700.0,7.96,0.0,鹏扬景兴A
005040.OF,20240718,20240630,600519.SH,5429343.0,3700.0,7.96,0.0,鹏扬景兴C
005352.OF,20240718,20240630,600519.SH,15701073.0,10700.0,7.21,0.0,鹏扬景泰成长A
005353.OF,20240718,20240630,600519.SH,15701073.0,10700.0,7.21,0.0,鹏扬景泰成长C
008499.OF,20240718,20240630,600519.SH,1320651.0,900.0,7.52,0.0,鹏扬景科A
008500.OF,20240718,20240630,600519.SH,1320651.0,900.0,7.52,0.0,鹏扬景科C
000778.OF,20240718,20240630,600519.SH,14967378.0,10200.0,6.34,0.0,鹏华先进制造
009570.OF,20240718,20240630,600519.SH,726388865.19,495021.0,10.6,0.04,鹏华匠心精选A
009571.OF,20240718,20240630,600519.SH,726388865.19,495021.0,10.6,0.04,鹏华匠心精选C
006937.OF,20240718,20240630,600519.SH,69340047.06,47254.0,5.2,0.0,工银沪深300C
011478.OF,20240718,20240630,600519.SH,33921654.63,23117.0,9.64,0.0,工银美丽城镇主题C
012241.OF,20240718,20240630,600519.SH,4823310.93,3287.0,4.23,0.0,工银量化策略C
001222.OF,20240718,20240630,600519.SH,85548837.0,58300.0,10.94,0.0,鹏华外延成长
006600.OF,20240718,20240630,600519.SH,39103008.72,26648.0,5.18,0.0,人保沪深300A
481009.OF,20240718,20240630,600519.SH,69340047.06,47254.0,5.2,0.0,工银沪深300A
485111.OF,20240718,20240630,600519.SH,81440145.0,55500.0,8.66,0.0,工银双利A
485011.OF,20240718,20240630,600519.SH,81440145.0,55500.0,8.66,0.0,工银双利B
011333.OF,20240718,20240630,600519.SH,259135204.44,176596.0,7.93,0.01,鹏华品质优选A
011334.OF,20240718,20240630,600519.SH,259135204.44,176596.0,7.93,0.01,鹏华品质优选C
012057.OF,20240718,20240630,600519.SH,74568357.63,50817.0,9.26,0.0,鹏华品质成长A
012058.OF,20240718,20240630,600519.SH,74568357.63,50817.0,9.26,0.0,鹏华品质成长C
481017.OF,20240718,20240630,600519.SH,4823310.93,3287.0,4.23,0.0,工银量化策略A
000195.OF,20240718,20240630,600519.SH,2934780.0,2000.0,4.44,0.0,工银成长收益A
000196.OF,20240718,20240630,600519.SH,2934780.0,2000.0,4.44,0.0,工银成长收益B
000667.OF,20240718,20240630,600519.SH,2999345.16,2044.0,6.7,0.0,工银绝对收益A
000672.OF,20240718,20240630,600519.SH,2999345.16,2044.0,6.7,0.0,工银绝对收益B
001043.OF,20240718,20240630,600519.SH,33921654.63,23117.0,9.64,0.0,工银美丽城镇主题A
519180.OF,20240718,20240630,600519.SH,49304304.0,33600.0,8.11,0.0,万家上证180
021635.OF,20240718,20240630,600519.SH,39103008.72,26648.0,5.18,0.0,人保沪深300C
003401.OF,20240718,20240630,600519.SH,25826064.0,17600.0,1.71,0.0,工银可转债
512180.SH,20240718,20240630,600519.SH,5276734.44,3596.0,5.07,0.0,MSCIA股ETF基金
165312.OF,20240718,20240630,600519.SH,16436235.39,11201.0,5.28,0.0,建信央视财经50
005226.OF,20240718,20240630,600519.SH,1320651.0,900.0,4.93,0.0,山西证券改革精选
017985.OF,20240718,20240630,600519.SH,3668475.0,2500.0,3.97,0.0,华夏中证800指数增强A
017986.OF,20240718,20240630,600519.SH,3668475.0,2500.0,3.97,0.0,华夏中证800指数增强C
012193.OF,20240718,20240630,600519.SH,23771718.0,16200.0,3.46,0.0,泓德睿诚A
012194.OF,20240718,20240630,600519.SH,23771718.0,16200.0,3.46,0.0,泓德睿诚C
003030.OF,20240718,20240630,600519.SH,8217384.0,5600.0,17.23,0.0,安信新目标A
003031.OF,20240718,20240630,600519.SH,8217384.0,5600.0,17.23,0.0,安信新目标C
010969.OF,20240718,20240630,600519.SH,134132652.51,91409.0,11.68,0.01,华夏安阳6个月持有A
010970.OF,20240718,20240630,600519.SH,134132652.51,91409.0,11.68,0.01,华夏安阳6个月持有C
011856.OF,20240718,20240630,600519.SH,31695624.0,21600.0,10.64,0.0,安信均衡成长18个月持有A
673100.OF,20240718,20240630,600519.SH,22854599.25,15575.0,3.45,0.0,西部利得沪深300指数增强A
014042.OF,20240718,20240630,600519.SH,37195401.72,25348.0,4.46,0.0,银华心诚C
014045.OF,20240718,20240630,600519.SH,14163248.28,9652.0,5.85,0.0,银华积极成长C
180010.OF,20240718,20240630,600519.SH,53732887.02,36618.0,4.27,0.0,银华优质增长
009010.OF,20240718,20240630,600519.SH,63743421.6,43440.0,4.8,0.0,华夏兴阳一年持有
003659.OF,20240718,20240630,600519.SH,1173912.0,800.0,5.06,0.0,山西证券策略精选
012252.OF,20240718,20240630,600519.SH,3961953.0,2700.0,13.17,0.0,安信宏盈18个月持有
014226.OF,20240718,20240630,600519.SH,440217.0,300.0,4.37,0.0,中银中证800指数A
014227.OF,20240718,20240630,600519.SH,440217.0,300.0,4.37,0.0,中银中证800指数C
004549.OF,20240718,20240630,600519.SH,1027173.0,700.0,6.46,0.0,富安达消费主题
004881.OF,20240718,20240630,600519.SH,27733671.0,18900.0,5.7,0.0,中银沪深300指数增强A
871003.OF,20240718,20240630,600519.SH,17168463.0,11700.0,5.3,0.0,广发资管价值增长
010815.OF,20240718,20240630,600519.SH,94235785.8,64220.0,5.83,0.01,农银汇理新兴消费
011492.OF,20240718,20240630,600519.SH,146739.0,100.0,12.99,0.0,华泰紫金丰睿A
011493.OF,20240718,20240630,600519.SH,146739.0,100.0,12.99,0.0,华泰紫金丰睿C
012763.OF,20240718,20240630,600519.SH,3961953.0,2700.0,16.14,0.0,华泰紫金中证细分食品饮料A
011857.OF,20240718,20240630,600519.SH,31695624.0,21600.0,10.64,0.0,安信均衡成长18个月持有C
011911.OF,20240718,20240630,600519.SH,39072193.53,26627.0,10.74,0.0,华夏消费优选A
011912.OF,20240718,20240630,600519.SH,39072193.53,26627.0,10.74,0.0,华夏消费优选C
004393.OF,20240718,20240630,600519.SH,6094070.67,4153.0,3.72,0.0,安信企业价值优选A
290004.OF,20240718,20240630,600519.SH,7630428.0,5200.0,7.1,0.0,泰信优质生活
180013.OF,20240718,20240630,600519.SH,23231718.48,15832.0,9.39,0.0,银华领先策略
012891.OF,20240718,20240630,600519.SH,1027173.0,700.0,2.96,0.0,安信鑫发优选C
000433.OF,20240718,20240630,600519.SH,1027173.0,700.0,2.96,0.0,安信鑫发优选A
015047.OF,20240718,20240630,600519.SH,3668475.0,2500.0,8.66,0.0,富安达稳健配置6个月持有
005004.OF,20240718,20240630,600519.SH,65586463.44,44696.0,10.15,0.0,交银品质升级A
012764.OF,20240718,20240630,600519.SH,3961953.0,2700.0,16.14,0.0,华泰紫金中证细分食品饮料C
007143.OF,20240718,20240630,600519.SH,80412972.0,54800.0,6.78,0.0,国投瑞银沪深300量化增强A
007144.OF,20240718,20240630,600519.SH,80412972.0,54800.0,6.78,0.0,国投瑞银沪深300量化增强C
017912.OF,20240718,20240630,600519.SH,440217.0,300.0,2.28,0.0,华夏稳进增益一年持有A
017913.OF,20240718,20240630,600519.SH,440217.0,300.0,2.28,0.0,华夏稳进增益一年持有C
003637.OF,20240718,20240630,600519.SH,14967378.0,10200.0,2.55,0.0,安信永鑫增强A
003638.OF,20240718,20240630,600519.SH,14967378.0,10200.0,2.55,0.0,安信永鑫增强C
002021.OF,20240718,20240630,600519.SH,291092023.86,198374.0,11.45,0.02,华夏回报2号
004202.OF,20240718,20240630,600519.SH,733695.0,500.0,1.5,0.0,华夏睿磐泰兴A
519686.OF,20240718,20240630,600519.SH,293478.0,200.0,18.01,0.0,交银180治理ETF联接
014789.OF,20240718,20240630,600519.SH,34923882.0,23800.0,3.74,0.0,长城产业趋势C
011275.OF,20240718,20240630,600519.SH,102717300.0,70000.0,8.88,0.01,交银成长动力一年持有A
011276.OF,20240718,20240630,600519.SH,102717300.0,70000.0,8.88,0.01,交银成长动力一年持有C
011897.OF,20240718,20240630,600519.SH,1907607.0,1300.0,8.22,0.0,长城悦享回报A
011898.OF,20240718,20240630,600519.SH,1907607.0,1300.0,8.22,0.0,长城悦享回报C
006223.OF,20240718,20240630,600519.SH,6896733.0,4700.0,7.93,0.0,交银创新成长
006302.OF,20240718,20240630,600519.SH,7228363.14,4926.0,4.32,0.0,银华行业轮动
016867.OF,20240718,20240630,600519.SH,440217.0,300.0,4.45,0.0,华泰紫金沪深300指数增强A
016868.OF,20240718,20240630,600519.SH,440217.0,300.0,4.45,0.0,华泰紫金沪深300指数增强C
008305.OF,20240718,20240630,600519.SH,1027173.0,700.0,1.36,0.0,大摩量化配置C
003957.OF,20240718,20240630,600519.SH,3228258.0,2200.0,4.37,0.0,安信量化精选沪深300指数增强A
003958.OF,20240718,20240630,600519.SH,3228258.0,2200.0,4.37,0.0,安信量化精选沪深300指数增强C
020964.OF,20240718,20240630,600519.SH,6094070.67,4153.0,3.72,0.0,安信企业价值优选C
004720.OF,20240718,20240630,600519.SH,1760868.0,1200.0,1.96,0.0,华夏睿磐泰茂A
004721.OF,20240718,20240630,600519.SH,1760868.0,1200.0,1.96,0.0,华夏睿磐泰茂C
008507.OF,20240718,20240630,600519.SH,77256616.11,52649.0,4.43,0.0,交银内核驱动
008833.OF,20240718,20240630,600519.SH,733695.0,500.0,3.6,0.0,银华汇盈一年持有A
