ts_code,name,fund_type,list_date,invest_type,type,market
010246.OF,华泰柏瑞量化先行C,混合型,,混合型,契约型开放式,O
009792.OF,工银瑞益A,债券型,,债券型,契约型开放式,O
009793.OF,工银瑞益C,债券型,,债券型,契约型开放式,O
009722.OF,平安中债1-5年政策性金融债C,债券型,,被动指数型,契约型开放式,O
009721.OF,平安中债1-5年政策性金融债A,债券型,,被动指数型,契约型开放式,O
009500.OF,国寿安保高股息A,混合型,,混合型,契约型开放式,O
009501.OF,国寿安保高股息C,混合型,,混合型,契约型开放式,O
010128.OF,宝盈发展新动能A,股票型,,股票型,契约型开放式,O
010129.OF,宝盈发展新动能C,股票型,,股票型,契约型开放式,O
009885.OF,新华景气行业A,混合型,,混合型,契约型开放式,O
009954.OF,北信瑞丰优选成长,股票型,,股票型,契约型开放式,O
009886.OF,新华景气行业C,混合型,,混合型,契约型开放式,O
009652.OF,海富通成长甄选C,混合型,,混合型,契约型开放式,O
009651.OF,海富通成长甄选A,混合型,,混合型,契约型开放式,O
010154.OF,中加中证500指数增强C,股票型,,增强指数型,契约型开放式,O
010153.OF,中加中证500指数增强A,股票型,,增强指数型,契约型开放式,O
008669.OF,方正富邦禾利39个月定开A,债券型,,债券型,契约型开放式,O
008490.OF,华商鸿畅39个月定开C,债券型,,债券型,契约型开放式,O
008670.OF,方正富邦禾利39个月定开C,债券型,,债券型,契约型开放式,O
008489.OF,华商鸿畅39个月定开A,债券型,,债券型,契约型开放式,O
010025.OF,广发聚丰C,混合型,,混合型,契约型开放式,O
009955.OF,广发鑫裕C,混合型,,灵活配置型,契约型开放式,O
270046.OF,广发景荣,债券型,,债券型,契约型开放式,O
010026.OF,广发聚瑞C,混合型,,混合型,契约型开放式,O
010022.OF,广发消费品精选C,混合型,,混合型,契约型开放式,O
010114.OF,华宝新兴成长A,混合型,,混合型,契约型开放式,O
010105.OF,景顺长城消费精选C,混合型,,混合型,契约型开放式,O
009252.OF,蜂巢添元A,债券型,,债券型,契约型开放式,O
010077.OF,湘财长弘C,混合型,,灵活配置型,契约型开放式,O
159823.SZ,H股ETF基金,股票型,20201023,被动指数型,契约型开放式,E
010127.OF,平安价值成长C,混合型,,混合型,契约型开放式,O
010126.OF,平安价值成长A,混合型,,混合型,契约型开放式,O
010094.OF,交银产业机遇,混合型,,混合型,契约型开放式,O
010135.OF,宏利高研发创新6个月A,混合型,,混合型,契约型开放式,O
010076.OF,湘财长弘A,混合型,,灵活配置型,契约型开放式,O
010123.OF,华泰柏瑞优势领航C,混合型,,混合型,契约型开放式,O
010104.OF,景顺长城消费精选A,混合型,,混合型,契约型开放式,O
010122.OF,华泰柏瑞优势领航A,混合型,,混合型,契约型开放式,O
009253.OF,蜂巢添元C,债券型,,债券型,契约型开放式,O
010136.OF,宏利高研发创新6个月C,混合型,,混合型,契约型开放式,O
010245.OF,广发品牌消费C,股票型,,股票型,契约型开放式,O
010235.OF,广发资源优选C,股票型,,股票型,契约型开放式,O
010236.OF,广发电子信息传媒产业精选C,股票型,,股票型,契约型开放式,O
009893.OF,大摩优悦安和A,混合型,,混合型,契约型开放式,O
009770.OF,英大安鑫66个月,债券型,,债券型,契约型开放式,O
009844.OF,华泰紫金丰安27个月定开A,债券型,,债券型,契约型开放式,O
009984.OF,鹏华启航,混合型,,混合型,契约型开放式,O
162720.SZ,广发创业板定开,混合型,20210325,混合型,契约型开放式,E
009845.OF,华泰紫金丰安27个月定开C,债券型,,债券型,契约型开放式,O
010325.OF,申万菱信货币E,货币市场型,,货币型,契约型开放式,O
010091.OF,中信建投医药健康C,混合型,,混合型,契约型开放式,O
010090.OF,中信建投医药健康A,混合型,,混合型,契约型开放式,O
010065.OF,圆信永丰兴研C,混合型,,灵活配置型,契约型开放式,O
010155.OF,长盛核心成长A,混合型,,混合型,契约型开放式,O
010142.OF,朱雀企业优选C,股票型,,股票型,契约型开放式,O
007423.OF,西部利得聚禾A,混合型,,灵活配置型,契约型开放式,O
010141.OF,朱雀企业优选A,股票型,,股票型,契约型开放式,O
010156.OF,长盛核心成长C,混合型,,混合型,契约型开放式,O
008035.OF,蜂巢恒利A,债券型,,债券型,契约型开放式,O
008036.OF,蜂巢恒利C,债券型,,债券型,契约型开放式,O
007424.OF,西部利得聚禾C,混合型,,灵活配置型,契约型开放式,O
009743.OF,鹏华中债-0-3年AA+优选信用债指数C,债券型,,被动指数型,契约型开放式,O
009742.OF,鹏华中债-0-3年AA+优选信用债指数A,债券型,,被动指数型,契约型开放式,O
010064.OF,圆信永丰兴研A,混合型,,灵活配置型,契约型开放式,O
009493.OF,大成尊享18个月持有A,混合型,,混合型,契约型开放式,O
008614.OF,浙商汇金安享66个月定开C,债券型,,债券型,契约型开放式,O
009494.OF,大成尊享18个月持有C,混合型,,混合型,契约型开放式,O
009374.OF,浦银安盛MSCI中国A股ETF联接A,股票型,,被动指数型,契约型开放式,O
009657.OF,华安中债1-5年国开行债券联接C,债券型,,被动指数型,契约型开放式,O
009656.OF,华安中债1-5年国开行债券联接A,债券型,,被动指数型,契约型开放式,O
008613.OF,浙商汇金安享66个月定开A,债券型,,债券型,契约型开放式,O
009375.OF,浦银安盛MSCI中国A股ETF联接C,股票型,,被动指数型,契约型开放式,O
010023.OF,广发制造业精选C,混合型,,混合型,契约型开放式,O
010134.OF,广发新经济C,混合型,,混合型,契约型开放式,O
010288.OF,民生加银现金宝B,货币市场型,,货币型,契约型开放式,O
010024.OF,广发沪港深新起点C,股票型,,股票型,契约型开放式,O
010021.OF,广发优企精选C,混合型,,灵活配置型,契约型开放式,O
010059.OF,东方红鼎元3个月定开,混合型,,混合型,契约型开放式,O
380011.OF,中银聚享B,债券型,,债券型,契约型开放式,O
010190.OF,嘉实价值发现三个月定开,混合型,,混合型,契约型开放式,O
380010.OF,中银聚享A,债券型,,债券型,契约型开放式,O
008150.OF,嘉实远见企业精选,混合型,,混合型,契约型开放式,O
009958.OF,长安鑫悦消费驱动A,混合型,,混合型,契约型开放式,O
009789.OF,富安达科技创新A,混合型,,混合型,契约型开放式,O
007693.OF,永赢鼎利C,债券型,,债券型,契约型开放式,O
007692.OF,永赢鼎利A,债券型,,债券型,契约型开放式,O
009757.OF,华宝1-3年国开债A,债券型,,被动指数型,契约型开放式,O
010116.OF,民生加银新兴产业A,混合型,,混合型,契约型开放式,O
009959.OF,长安鑫悦消费驱动C,混合型,,混合型,契约型开放式,O
010080.OF,中欧优势成长,混合型,,混合型,契约型开放式,O
010117.OF,民生加银新兴产业C,混合型,,混合型,契约型开放式,O
010053.OF,安信聚利增强B,债券型,,债券型,契约型开放式,O
009752.OF,大摩灵动优选A,债券型,,债券型,契约型开放式,O
010106.OF,华夏核心科技6个月定开A,混合型,,混合型,契约型开放式,O
009902.OF,易方达悦享一年持有A,混合型,,混合型,契约型开放式,O
010107.OF,华夏核心科技6个月定开C,混合型,,混合型,契约型开放式,O
009903.OF,易方达悦享一年持有C,混合型,,混合型,契约型开放式,O
008818.OF,汇安恒鑫12个月定开,债券型,,债券型,契约型开放式,O
010133.OF,南方创新成长C,混合型,,混合型,契约型开放式,O
010132.OF,南方创新成长A,混合型,,混合型,契约型开放式,O
515530.SH,中证500ETF泰康,股票型,20201109,被动指数型,契约型开放式,E
009912.OF,九泰天富改革新动力C,混合型,,灵活配置型,契约型开放式,O
515760.SH,浙江国资ETF,股票型,20201012,被动指数型,契约型开放式,E
010165.OF,太平丰和一年定开,债券型,,债券型,契约型开放式,O
009383.OF,人保稳进配置三个月持有,混合型,,混合型,契约型开放式,O
009452.OF,光大尊裕纯债一年定开,债券型,,债券型,契约型开放式,O
009914.OF,富国成长动力A,混合型,,混合型,契约型开放式,O
009856.OF,中加新兴成长C,混合型,,混合型,契约型开放式,O
009855.OF,中加新兴成长A,混合型,,混合型,契约型开放式,O
009998.OF,摩根慧见两年持有,混合型,,混合型,契约型开放式,O
010160.OF,广发高端制造C,股票型,,股票型,契约型开放式,O
900008.OF,中信证券稳健回报A,混合型,,混合型,契约型开放式,O
900078.OF,中信证券稳健回报C,混合型,,混合型,契约型开放式,O
010183.OF,南方创业板ETF联接E,股票型,,被动指数型,契约型开放式,O
009939.OF,淳厚欣享一年持有C,混合型,,混合型,契约型开放式,O
009931.OF,淳厚欣享一年持有A,混合型,,混合型,契约型开放式,O
009993.OF,嘉实前沿创新,混合型,,混合型,契约型开放式,O
010109.OF,富国价值增长A,混合型,,混合型,契约型开放式,O
009601.OF,招商科技动力3个月滚动持有A,股票型,,股票型,契约型开放式,O
009602.OF,招商科技动力3个月滚动持有C,股票型,,股票型,契约型开放式,O
010208.OF,平安日增利B,货币市场型,,货币型,契约型开放式,O
006959.OF,浦银安盛中债3-5年农发债A,债券型,,被动指数型,契约型开放式,O
006960.OF,浦银安盛中债3-5年农发债C,债券型,,被动指数型,契约型开放式,O
510370.SH,300指数ETF,股票型,20201027,被动指数型,契约型开放式,E
009506.OF,富荣富恒两年定开,债券型,,债券型,契约型开放式,O
009960.OF,银华多元机遇,混合型,,混合型,契约型开放式,O
008731.OF,招商添浩A,债券型,,债券型,契约型开放式,O
008773.OF,中银景泰回报,混合型,,混合型,契约型开放式,O
009897.OF,广发港股通成长精选C,股票型,,股票型,契约型开放式,O
009679.OF,浙商惠隆39个月定开,债券型,,债券型,契约型开放式,O
009872.OF,中欧责任投资A,混合型,,混合型,契约型开放式,O
009873.OF,中欧责任投资C,混合型,,混合型,契约型开放式,O
009896.OF,广发港股通成长精选A,股票型,,股票型,契约型开放式,O
009706.OF,民生加银城镇化C,混合型,,灵活配置型,契约型开放式,O
009720.OF,民生加银景气行业C,混合型,,混合型,契约型开放式,O
008732.OF,招商添浩C,债券型,,债券型,契约型开放式,O
009709.OF,民生加银策略精选C,混合型,,灵活配置型,契约型开放式,O
009867.OF,工银创新精选一年定开A,混合型,,混合型,契约型开放式,O
009868.OF,工银创新精选一年定开C,混合型,,混合型,契约型开放式,O
009490.OF,泰康科技创新一年定开,混合型,,混合型,契约型开放式,O
010045.OF,汇添富稳健添盈一年,混合型,,混合型,契约型开放式,O
010173.OF,易方达增金宝B,货币市场型,,货币型,契约型开放式,O
009913.OF,中信保诚成长动力A,混合型,,混合型,契约型开放式,O
009884.OF,民生加银康宁平衡养老(FOF)A,混合型,,混合型,契约型开放式,O
010004.OF,景顺长城电子信息产业C,股票型,,股票型,契约型开放式,O
010003.OF,景顺长城电子信息产业A,股票型,,股票型,契约型开放式,O
008746.OF,财通多利A,债券型,,债券型,契约型开放式,O
010049.OF,长城成长先锋A,混合型,,混合型,契约型开放式,O
010050.OF,长城成长先锋C,混合型,,混合型,契约型开放式,O
009988.OF,信澳蓝筹精选,股票型,,股票型,契约型开放式,O
007668.OF,广发养老2035三年持有A,混合型,,混合型,契约型开放式,O
008842.OF,同泰远见A,混合型,,灵活配置型,契约型开放式,O
008843.OF,同泰远见C,混合型,,灵活配置型,契约型开放式,O
009306.OF,平安惠铭纯债,债券型,,债券型,契约型开放式,O
010051.OF,长城工资宝C,货币市场型,,货币型,契约型开放式,O
010172.OF,中银新回报C,混合型,,灵活配置型,契约型开放式,O
010167.OF,中银多策略C,混合型,,灵活配置型,契约型开放式,O
010150.OF,南方君信C,混合型,,灵活配置型,契约型开放式,O
009642.OF,富国荣利一年定开,债券型,,债券型,契约型开放式,O
009115.OF,鹏扬景泓回报C,混合型,,灵活配置型,契约型开放式,O
009600.OF,嘉实安泽一年定开,债券型,,债券型,契约型开放式,O
009114.OF,鹏扬景泓回报A,混合型,,灵活配置型,契约型开放式,O
010030.OF,富国稳进回报12个月持有C,混合型,,混合型,契约型开放式,O
010029.OF,富国稳进回报12个月持有A,混合型,,混合型,契约型开放式,O
010000.OF,长城中国智造C,混合型,,灵活配置型,契约型开放式,O
009596.OF,泰康创新成长A,混合型,,混合型,契约型开放式,O
009597.OF,泰康创新成长C,混合型,,混合型,契约型开放式,O
008723.OF,永赢鑫享A,混合型,,混合型,契约型开放式,O
010159.OF,中银医疗保健C,混合型,,灵活配置型,契约型开放式,O
009457.OF,红土创新纯债A,债券型,,债券型,契约型开放式,O
009458.OF,红土创新纯债C,债券型,,债券型,契约型开放式,O
009796.OF,大成汇享一年持有A,混合型,,混合型,契约型开放式,O
009767.OF,安信平稳双利3个月持有C,混合型,,混合型,契约型开放式,O
009797.OF,大成汇享一年持有C,混合型,,混合型,契约型开放式,O
009766.OF,安信平稳双利3个月持有A,混合型,,混合型,契约型开放式,O
009901.OF,易方达磐固六个月持有C,混合型,,混合型,契约型开放式,O
009900.OF,易方达磐固六个月持有A,混合型,,混合型,契约型开放式,O
009416.OF,中邮瑞享两年定开C,混合型,,混合型,契约型开放式,O
009415.OF,中邮瑞享两年定开A,混合型,,混合型,契约型开放式,O
160529.SZ,创业板博时定开,混合型,20210317,混合型,契约型开放式,E
160425.OF,华安创业板两年定开,混合型,,混合型,契约型开放式,O
009340.OF,工银养老2055A,混合型,,混合型,契约型开放式,O
009765.OF,惠升和煦88个月定开,债券型,,债券型,契约型开放式,O
010093.OF,西部利得港股通新机遇C,混合型,,灵活配置型,契约型开放式,O
009937.OF,东方欣益一年持有期A,混合型,,混合型,契约型开放式,O
008648.OF,嘉实致业一年定开,债券型,,债券型,契约型开放式,O
